dataset,group,approach,sut,rep,exec_ok,line_coverage_pct,branch_coverage_pct,mutation_score_pct,source_metrics_dir
HumanEval+,Cluster,cluster-safe-qwen3.5-9b-ctx32k,HumanEval_95,run_0001,1,81.82,83.33,78.95,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen3.5-9b-ctx32k/cluster_safe_qwen3_5_9b_ctx32k/HumanEval_95/run_0001/metrics
HumanEval+,Cluster,cluster-safe-qwen3.5-9b-ctx32k,HumanEval_95,run_0002,1,100.0,100.0,94.74,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen3.5-9b-ctx32k/cluster_safe_qwen3_5_9b_ctx32k/HumanEval_95/run_0002/metrics
HumanEval+,Cluster,cluster-safe-qwen3.5-9b-ctx32k,HumanEval_95,run_0003,1,100.0,100.0,94.74,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen3.5-9b-ctx32k/cluster_safe_qwen3_5_9b_ctx32k/HumanEval_95/run_0003/metrics
HumanEval+,Cluster,cluster-safe-qwen3.5-9b-ctx32k,HumanEval_95,run_0004,1,100.0,100.0,94.74,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen3.5-9b-ctx32k/cluster_safe_qwen3_5_9b_ctx32k/HumanEval_95/run_0004/metrics
HumanEval+,Cluster,cluster-safe-qwen3.5-9b-ctx32k,HumanEval_95,run_0005,1,100.0,100.0,94.74,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen3.5-9b-ctx32k/cluster_safe_qwen3_5_9b_ctx32k/HumanEval_95/run_0005/metrics
HumanEval+,Cluster,cluster-safe-qwen3.5-9b-ctx32k,HumanEval_96,run_0001,1,100.0,100.0,85.71,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen3.5-9b-ctx32k/cluster_safe_qwen3_5_9b_ctx32k/HumanEval_96/run_0001/metrics
HumanEval+,Cluster,cluster-safe-qwen3.5-9b-ctx32k,HumanEval_96,run_0002,1,100.0,100.0,85.71,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen3.5-9b-ctx32k/cluster_safe_qwen3_5_9b_ctx32k/HumanEval_96/run_0002/metrics
HumanEval+,Cluster,cluster-safe-qwen3.5-9b-ctx32k,HumanEval_96,run_0003,1,100.0,100.0,85.71,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen3.5-9b-ctx32k/cluster_safe_qwen3_5_9b_ctx32k/HumanEval_96/run_0003/metrics
HumanEval+,Cluster,cluster-safe-qwen3.5-9b-ctx32k,HumanEval_96,run_0004,1,100.0,100.0,85.71,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen3.5-9b-ctx32k/cluster_safe_qwen3_5_9b_ctx32k/HumanEval_96/run_0004/metrics
HumanEval+,Cluster,cluster-safe-qwen3.5-9b-ctx32k,HumanEval_96,run_0005,1,100.0,100.0,85.71,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen3.5-9b-ctx32k/cluster_safe_qwen3_5_9b_ctx32k/HumanEval_96/run_0005/metrics
HumanEval+,Cluster,cluster-safe-qwen3.5-9b-ctx32k,HumanEval_97,run_0001,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen3.5-9b-ctx32k/cluster_safe_qwen3_5_9b_ctx32k/HumanEval_97/run_0001/metrics
HumanEval+,Cluster,cluster-safe-qwen3.5-9b-ctx32k,HumanEval_97,run_0002,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen3.5-9b-ctx32k/cluster_safe_qwen3_5_9b_ctx32k/HumanEval_97/run_0002/metrics
HumanEval+,Cluster,cluster-safe-qwen3.5-9b-ctx32k,HumanEval_97,run_0003,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen3.5-9b-ctx32k/cluster_safe_qwen3_5_9b_ctx32k/HumanEval_97/run_0003/metrics
HumanEval+,Cluster,cluster-safe-qwen3.5-9b-ctx32k,HumanEval_97,run_0004,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen3.5-9b-ctx32k/cluster_safe_qwen3_5_9b_ctx32k/HumanEval_97/run_0004/metrics
HumanEval+,Cluster,cluster-safe-qwen3.5-9b-ctx32k,HumanEval_97,run_0005,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen3.5-9b-ctx32k/cluster_safe_qwen3_5_9b_ctx32k/HumanEval_97/run_0005/metrics
HumanEval+,Cluster,cluster-safe-qwen3.5-9b-ctx32k,HumanEval_98,run_0001,1,100.0,100.0,87.5,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen3.5-9b-ctx32k/cluster_safe_qwen3_5_9b_ctx32k/HumanEval_98/run_0001/metrics
HumanEval+,Cluster,cluster-safe-qwen3.5-9b-ctx32k,HumanEval_98,run_0002,1,100.0,100.0,93.75,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen3.5-9b-ctx32k/cluster_safe_qwen3_5_9b_ctx32k/HumanEval_98/run_0002/metrics
HumanEval+,Cluster,cluster-safe-qwen3.5-9b-ctx32k,HumanEval_98,run_0003,1,100.0,100.0,87.5,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen3.5-9b-ctx32k/cluster_safe_qwen3_5_9b_ctx32k/HumanEval_98/run_0003/metrics
HumanEval+,Cluster,cluster-safe-qwen3.5-9b-ctx32k,HumanEval_98,run_0004,1,100.0,100.0,93.75,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen3.5-9b-ctx32k/cluster_safe_qwen3_5_9b_ctx32k/HumanEval_98/run_0004/metrics
HumanEval+,Cluster,cluster-safe-qwen3.5-9b-ctx32k,HumanEval_98,run_0005,1,100.0,100.0,93.75,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen3.5-9b-ctx32k/cluster_safe_qwen3_5_9b_ctx32k/HumanEval_98/run_0005/metrics
HumanEval+,Cluster,cluster-safe-qwen3.5-9b-ctx32k,HumanEval_99,run_0001,1,100.0,100.0,87.5,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen3.5-9b-ctx32k/cluster_safe_qwen3_5_9b_ctx32k/HumanEval_99/run_0001/metrics
HumanEval+,Cluster,cluster-safe-qwen3.5-9b-ctx32k,HumanEval_99,run_0002,1,100.0,100.0,87.5,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen3.5-9b-ctx32k/cluster_safe_qwen3_5_9b_ctx32k/HumanEval_99/run_0002/metrics
HumanEval+,Cluster,cluster-safe-qwen3.5-9b-ctx32k,HumanEval_99,run_0003,1,100.0,100.0,87.5,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen3.5-9b-ctx32k/cluster_safe_qwen3_5_9b_ctx32k/HumanEval_99/run_0003/metrics
HumanEval+,Cluster,cluster-safe-qwen3.5-9b-ctx32k,HumanEval_99,run_0004,1,100.0,100.0,87.5,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen3.5-9b-ctx32k/cluster_safe_qwen3_5_9b_ctx32k/HumanEval_99/run_0004/metrics
HumanEval+,Cluster,cluster-safe-qwen3.5-9b-ctx32k,HumanEval_99,run_0005,1,100.0,100.0,87.5,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen3.5-9b-ctx32k/cluster_safe_qwen3_5_9b_ctx32k/HumanEval_99/run_0005/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_0,run_0001,1,100.0,100.0,81.82,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_0/run_0001/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_0,run_0002,1,100.0,100.0,81.82,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_0/run_0002/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_0,run_0003,1,0.0,0.0,0.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_0/run_0003/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_0,run_0004,1,0.0,0.0,0.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_0/run_0004/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_0,run_0005,1,100.0,100.0,81.82,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_0/run_0005/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_1,run_0001,1,100.0,100.0,79.17,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_1/run_0001/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_1,run_0002,1,18.18,0.0,0.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_1/run_0002/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_1,run_0003,1,18.18,0.0,0.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_1/run_0003/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_1,run_0004,1,18.18,0.0,0.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_1/run_0004/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_1,run_0005,1,100.0,100.0,91.67,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_1/run_0005/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_10,run_0001,1,100.0,83.33,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_10/run_0001/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_10,run_0002,1,100.0,83.33,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_10/run_0002/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_10,run_0003,1,100.0,83.33,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_10/run_0003/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_10,run_0004,1,100.0,83.33,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_10/run_0004/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_10,run_0005,1,100.0,83.33,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_10/run_0005/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_100,run_0001,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_100/run_0001/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_100,run_0002,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_100/run_0002/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_100,run_0003,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_100/run_0003/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_100,run_0004,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_100/run_0004/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_100,run_0005,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_100/run_0005/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_101,run_0001,1,100.0,100.0,88.89,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_101/run_0001/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_101,run_0002,1,100.0,100.0,88.89,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_101/run_0002/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_101,run_0003,1,100.0,100.0,88.89,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_101/run_0003/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_101,run_0004,1,100.0,100.0,88.89,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_101/run_0004/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_101,run_0005,1,100.0,100.0,88.89,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_101/run_0005/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_102,run_0001,1,100.0,100.0,81.25,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_102/run_0001/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_102,run_0002,1,100.0,100.0,81.25,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_102/run_0002/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_102,run_0003,1,100.0,100.0,81.25,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_102/run_0003/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_102,run_0004,1,25.0,0.0,0.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_102/run_0004/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_102,run_0005,1,100.0,100.0,87.5,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_102/run_0005/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_103,run_0001,1,100.0,100.0,88.89,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_103/run_0001/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_103,run_0002,1,100.0,100.0,88.89,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_103/run_0002/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_103,run_0003,1,100.0,100.0,88.89,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_103/run_0003/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_103,run_0004,1,100.0,100.0,88.89,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_103/run_0004/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_103,run_0005,1,100.0,100.0,88.89,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_103/run_0005/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_104,run_0001,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_104/run_0001/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_104,run_0002,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_104/run_0002/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_104,run_0003,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_104/run_0003/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_104,run_0004,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_104/run_0004/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_104,run_0005,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_104/run_0005/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_105,run_0001,1,45.83,35.0,33.96,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_105/run_0001/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_105,run_0002,1,83.33,80.0,71.7,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_105/run_0002/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_105,run_0003,1,87.5,85.0,77.36,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_105/run_0003/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_105,run_0004,1,87.5,85.0,77.36,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_105/run_0004/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_105,run_0005,1,20.83,5.0,3.77,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_105/run_0005/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_106,run_0001,1,40.0,50.0,18.92,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_106/run_0001/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_106,run_0002,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_106/run_0002/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_106,run_0003,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_106/run_0003/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_106,run_0004,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_106/run_0004/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_106,run_0005,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_106/run_0005/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_107,run_0001,1,12.5,0.0,0.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_107/run_0001/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_107,run_0002,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_107/run_0002/metrics
HumanEval+,Cluster,cluster-max-codellama-7b-instruct-ctx16k [structfix],HumanEval_107,run_0003,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_structfix/cluster-max-codellama-7b-instruct-ctx16k/cluster_max_codellama_7b_instruct_ctx16k/HumanEval_107/run_0003/metrics
