model	model_dir	sut_id	repeat	status	exit_code	timed_out	empty_output	attempts	duration_s	run_dir
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Csv_4f	4	ok	0	0	0	1	20	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Csv_4f/run_0004
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Csv_4f	5	ok	0	0	0	1	19	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Csv_4f/run_0005
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Gson_17f	1	ok	0	0	0	1	4	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Gson_17f/run_0001
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Gson_17f	2	ok	0	0	0	1	3	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Gson_17f/run_0002
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Gson_17f	3	ok	0	0	0	1	3	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Gson_17f/run_0003
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Gson_17f	4	ok	0	0	0	1	3	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Gson_17f/run_0004
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Gson_17f	5	ok	0	0	0	1	2	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Gson_17f/run_0005
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	JacksonCore_13f	1	ok	0	0	0	1	23	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/JacksonCore_13f/run_0001
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	JacksonCore_13f	2	ok	0	0	0	1	19	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/JacksonCore_13f/run_0002
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	JacksonCore_13f	3	ok	0	0	0	1	18	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/JacksonCore_13f/run_0003
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	JacksonCore_13f	4	ok	0	0	0	1	18	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/JacksonCore_13f/run_0004
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	JacksonCore_13f	5	ok	0	0	0	1	18	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/JacksonCore_13f/run_0005
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	JacksonDatabind_17f	1	ok	0	0	0	1	16	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/JacksonDatabind_17f/run_0001
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	JacksonDatabind_17f	2	ok	0	0	0	1	12	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/JacksonDatabind_17f/run_0002
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	JacksonDatabind_17f	3	ok	0	0	0	1	12	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/JacksonDatabind_17f/run_0003
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	JacksonDatabind_17f	4	ok	0	0	0	1	12	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/JacksonDatabind_17f/run_0004
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	JacksonDatabind_17f	5	ok	0	0	0	1	9	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/JacksonDatabind_17f/run_0005
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	JacksonXml_5f	1	ok	0	0	0	1	7	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/JacksonXml_5f/run_0001
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	JacksonXml_5f	2	ok	0	0	0	1	7	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/JacksonXml_5f/run_0002
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	JacksonXml_5f	3	ok	0	0	0	1	8	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/JacksonXml_5f/run_0003
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	JacksonXml_5f	4	ok	0	0	0	1	8	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/JacksonXml_5f/run_0004
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	JacksonXml_5f	5	ok	0	0	0	1	8	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/JacksonXml_5f/run_0005
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Jsoup_91f	1	ok	0	0	0	1	3	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Jsoup_91f/run_0001
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Jsoup_91f	2	ok	0	0	0	1	2	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Jsoup_91f/run_0002
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Jsoup_91f	3	ok	0	0	0	1	2	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Jsoup_91f/run_0003
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Jsoup_91f	4	ok	0	0	0	1	3	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Jsoup_91f/run_0004
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Jsoup_91f	5	ok	0	0	0	1	3	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Jsoup_91f/run_0005
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	JxPath_22f	1	ok	0	0	0	1	6	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/JxPath_22f/run_0001
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	JxPath_22f	2	ok	0	0	0	1	6	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/JxPath_22f/run_0002
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	JxPath_22f	3	ok	0	0	0	1	5	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/JxPath_22f/run_0003
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	JxPath_22f	4	ok	0	0	0	1	6	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/JxPath_22f/run_0004
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	JxPath_22f	5	ok	0	0	0	1	6	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/JxPath_22f/run_0005
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Lang_52f	1	ok	0	0	0	1	8	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Lang_52f/run_0001
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Lang_52f	2	ok	0	0	0	1	6	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Lang_52f/run_0002
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Lang_52f	3	ok	0	0	0	1	8	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Lang_52f/run_0003
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Lang_52f	4	ok	0	0	0	1	6	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Lang_52f/run_0004
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Lang_52f	5	ok	0	0	0	1	5	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Lang_52f/run_0005
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Math_9f	1	ok	0	0	0	1	4	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Math_9f/run_0001
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Math_9f	2	ok	0	0	0	1	3	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Math_9f/run_0002
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Math_9f	3	ok	0	0	0	1	3	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Math_9f/run_0003
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Math_9f	4	ok	0	0	0	1	3	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Math_9f/run_0004
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Math_9f	5	ok	0	0	0	1	3	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Math_9f/run_0005
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Mockito_19f	1	ok	0	0	0	1	12	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Mockito_19f/run_0001
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Mockito_19f	2	ok	0	0	0	1	5	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Mockito_19f/run_0002
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Mockito_19f	3	ok	0	0	0	1	7	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Mockito_19f/run_0003
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Mockito_19f	4	ok	0	0	0	1	8	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Mockito_19f/run_0004
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Mockito_19f	5	ok	0	0	0	1	8	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Mockito_19f/run_0005
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Time_24f	1	ok	0	0	0	1	21	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Time_24f/run_0001
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Time_24f	2	ok	0	0	0	1	11	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Time_24f/run_0002
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Time_24f	3	ok	0	0	0	1	13	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Time_24f/run_0003
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Time_24f	4	ok	0	0	0	1	13	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Time_24f/run_0004
cluster-safe-qwen3-coder-30b-official-ctx8k	cluster-safe-qwen3-coder-30b-official-ctx8k	Time_24f	5	ok	0	0	0	1	9	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Time_24f/run_0005
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Chart_5f	1	ok	0	0	0	1	5	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Chart_5f/run_0001
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Chart_5f	2	ok	0	0	0	1	5	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Chart_5f/run_0002
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Chart_5f	3	ok	0	0	0	1	2	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Chart_5f/run_0003
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Chart_5f	4	ok	0	0	0	1	8	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Chart_5f/run_0004
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Chart_5f	5	ok	0	0	0	1	8	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Chart_5f/run_0005
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Cli_23f	1	ok	0	0	0	1	5	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Cli_23f/run_0001
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Cli_23f	2	ok	0	0	0	1	5	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Cli_23f/run_0002
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Cli_23f	3	ok	0	0	0	1	7	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Cli_23f/run_0003
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Cli_23f	4	ok	0	0	0	1	4	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Cli_23f/run_0004
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Cli_23f	5	ok	0	0	0	1	6	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Cli_23f/run_0005
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Closure_77f	1	ok	0	0	0	1	3	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Closure_77f/run_0001
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Closure_77f	2	ok	0	0	0	1	3	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Closure_77f/run_0002
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Closure_77f	3	ok	0	0	0	1	1	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Closure_77f/run_0003
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Closure_77f	4	ok	0	0	0	1	2	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Closure_77f/run_0004
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Closure_77f	5	ok	0	0	0	1	2	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Closure_77f/run_0005
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Codec_15f	1	ok	0	0	0	1	37	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Codec_15f/run_0001
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Codec_15f	2	ok	0	0	0	1	38	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Codec_15f/run_0002
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Codec_15f	3	ok	0	0	0	1	26	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Codec_15f/run_0003
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Codec_15f	4	ok	0	0	0	1	11	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Codec_15f/run_0004
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Codec_15f	5	ok	0	0	0	1	12	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Codec_15f/run_0005
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Collections_18f	1	ok	0	0	0	1	12	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Collections_18f/run_0001
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Collections_18f	2	ok	0	0	0	1	9	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Collections_18f/run_0002
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Collections_18f	3	ok	0	0	0	1	6	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Collections_18f/run_0003
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Collections_18f	4	ok	0	0	0	1	7	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Collections_18f/run_0004
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Collections_18f	5	ok	0	0	0	1	14	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Collections_18f/run_0005
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Compress_13f	1	ok	0	0	0	1	12	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Compress_13f/run_0001
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Compress_13f	2	ok	0	0	0	1	34	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Compress_13f/run_0002
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Compress_13f	3	ok	0	0	0	1	35	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Compress_13f/run_0003
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Compress_13f	4	ok	0	0	0	1	31	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Compress_13f/run_0004
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Compress_13f	5	ok	0	0	0	1	31	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Compress_13f/run_0005
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Csv_4f	1	ok	0	0	0	1	9	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Csv_4f/run_0001
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Csv_4f	2	ok	0	0	0	1	12	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Csv_4f/run_0002
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Csv_4f	3	ok	0	0	0	1	17	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Csv_4f/run_0003
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Csv_4f	4	ok	0	0	0	1	28	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Csv_4f/run_0004
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Csv_4f	5	ok	0	0	0	1	6	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Csv_4f/run_0005
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Gson_17f	1	ok	0	0	0	1	8	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Gson_17f/run_0001
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Gson_17f	2	ok	0	0	0	1	4	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Gson_17f/run_0002
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Gson_17f	3	ok	0	0	0	1	3	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Gson_17f/run_0003
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Gson_17f	4	ok	0	0	0	1	7	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Gson_17f/run_0004
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	Gson_17f	5	ok	0	0	0	1	6	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/Gson_17f/run_0005
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	JacksonCore_13f	1	ok	0	0	0	1	3	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/JacksonCore_13f/run_0001
cluster-safe-deepseek-v2-16b-ctx32k	cluster-safe-deepseek-v2-16b-ctx32k	JacksonCore_13f	2	ok	0	0	0	1	14	/root/defects4j_java_job_v1/out/defects4j_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/JacksonCore_13f/run_0002
