model	sut_id	repeat	target_module	run_dir	batch_status	tool_exit_code	mutation_status	mutation_available	mutation_score_pct	killed	survived	timeout	suspicious	skipped	not_checked	no_tests	total	parse_source	elapsed_s	v5_logcorrected	v5_original_mutation_status	v5_original_mutation_score_pct
cluster-safe-qwen3-coder-30b-official-ctx32k	matplotlib_9f	4	matplotlib.cbook	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_9f/run_0001/0012-4	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	2143	0	2143	mutmut_results_lines	14.908	False	mutation_no_checked_mutants	
cluster-safe-qwen3-coder-30b-official-ctx32k	matplotlib_9f	5	matplotlib.cbook	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_9f/run_0001/0012-5	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	2143	0	2143	mutmut_results_lines	15.642	False	mutation_no_checked_mutants	
cluster-safe-qwen3-coder-30b-official-ctx32k	tornado_14f	1	tornado.escape	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_14f/run_0001/0014-1	tool_completed	0	ok	True	35.467980295566505	72	131	0	0	0	0	8	211	mutmut_stdout_summary_v5	5.074	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	tornado_14f	2	tornado.escape	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_14f/run_0001/0014-2	tool_completed	0	ok	True	46.22641509433962	49	57	0	0	0	0	105	211	mutmut_stdout_summary_v5	5.125	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	tornado_14f	3	tornado.escape	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_14f/run_0001/0014-3	tool_completed	0	ok	True	35.467980295566505	72	131	0	0	0	0	8	211	mutmut_stdout_summary_v5	5.024	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	tornado_14f	5	tornado.escape	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_14f/run_0001/0014-5	tool_completed	0	ok	True	43.87755102040816	43	55	0	0	0	0	113	211	mutmut_stdout_summary_v5	4.773	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	tornado_4f	1	tornado.escape	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_4f/run_0001/0015-1	tool_completed	0	ok	True	36.199095022624434	80	141	0	0	0	0	30	251	mutmut_stdout_summary_v5	5.926	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	tornado_4f	2	tornado.escape	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_4f/run_0001/0015-2	tool_completed	0	ok	True	34.841628959276015	77	144	0	0	0	0	30	251	mutmut_stdout_summary_v5	5.725	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	tornado_4f	3	tornado.escape	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_4f/run_0001/0015-3	tool_completed	0	ok	True	44.44444444444444	52	65	0	0	0	0	134	251	mutmut_stdout_summary_v5	5.624	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	tornado_4f	4	tornado.escape	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_4f/run_0001/0015-4	tool_completed	0	ok	True	36.199095022624434	80	141	0	0	0	0	30	251	mutmut_stdout_summary_v5	5.524	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	tornado_4f	5	tornado.escape	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_4f/run_0001/0015-5	tool_completed	0	ok	True	44.44444444444444	52	65	0	0	0	0	134	251	mutmut_stdout_summary_v5	5.725	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	youtube-dl_35f	1	youtube_dl.utils	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/youtube-dl_35f/run_0001/0016-1	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	1810	0	1810	mutmut_results_lines	9.48	False	mutation_no_checked_mutants	
cluster-safe-qwen3-coder-30b-official-ctx32k	youtube-dl_35f	2	youtube_dl.utils	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/youtube-dl_35f/run_0001/0016-2	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	1810	0	1810	mutmut_results_lines	9.53	False	mutation_no_checked_mutants	
cluster-safe-qwen3-coder-30b-official-ctx32k	youtube-dl_35f	3	youtube_dl.utils	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/youtube-dl_35f/run_0001/0016-3	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	1810	0	1810	mutmut_results_lines	9.23	False	mutation_no_checked_mutants	
cluster-safe-qwen3-coder-30b-official-ctx32k	youtube-dl_35f	4	youtube_dl.utils	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/youtube-dl_35f/run_0001/0016-4	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	1810	0	1810	mutmut_results_lines	9.231	False	mutation_no_checked_mutants	
cluster-safe-qwen3-coder-30b-official-ctx32k	youtube-dl_35f	5	youtube_dl.utils	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/youtube-dl_35f/run_0001/0016-5	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	1810	0	1810	mutmut_results_lines	9.28	False	mutation_no_checked_mutants	
cluster-safe-qwen3.5-9b-ctx32k	PySnooper_2f	1	pysnooper	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/PySnooper_2f/run_0001/0001-1	tool_completed	0	ok	True	29.78723404255319	126	297	0	0	0	0	127	550	mutmut_stdout_summary_v5	8.531	True	ok	0.0
cluster-safe-qwen3.5-9b-ctx32k	PySnooper_2f	2	pysnooper	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/PySnooper_2f/run_0001/0001-2	tool_completed	0	ok	True	27.40740740740741	111	294	0	0	0	0	145	550	mutmut_stdout_summary_v5	7.779	True	ok	0.0
cluster-safe-qwen3.5-9b-ctx32k	PySnooper_2f	4	pysnooper	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/PySnooper_2f/run_0001/0001-4	tool_completed	0	ok	True	28.14814814814815	114	291	0	0	0	0	145	550	mutmut_stdout_summary_v5	8.03	True	ok	0.0
cluster-safe-qwen3.5-9b-ctx32k	PySnooper_3f	1	pysnooper	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/PySnooper_3f/run_0001/0002-1	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	195	0	195	mutmut_results_lines	3.271	False	mutation_no_checked_mutants	
cluster-safe-qwen3.5-9b-ctx32k	PySnooper_3f	3	pysnooper	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/PySnooper_3f/run_0001/0002-3	tool_completed	0	ok	True	15.263157894736842	29	161	0	0	0	0	5	195	mutmut_stdout_summary_v5	4.372	True	ok	0.0
cluster-safe-qwen3.5-9b-ctx32k	PySnooper_3f	5	pysnooper	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/PySnooper_3f/run_0001/0002-5	tool_completed	0	ok	True	15.263157894736842	29	161	0	0	0	0	5	195	mutmut_stdout_summary_v5	4.323	True	ok	0.0
cluster-safe-qwen3.5-9b-ctx32k	ansible_14f	5	ansible.utils.unicode	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/ansible_14f/run_0001/0003-5	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	8	0	8	mutmut_results_lines	20.654	False	mutation_no_checked_mutants	
cluster-safe-qwen3.5-9b-ctx32k	ansible_17f	2	ansible.utils.unicode	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/ansible_17f/run_0001/0004-2	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	8	0	8	mutmut_results_lines	17.75	False	mutation_no_checked_mutants	
cluster-safe-qwen3.5-9b-ctx32k	black_2f	1	blib2to3.pgen2.token	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/black_2f/run_0001/0005-1	tool_completed	0	ok	True	66.66666666666666	2	1	0	0	0	0	0	3	mutmut_stdout_summary_v5	2.769	True	ok	0.0
cluster-safe-qwen3.5-9b-ctx32k	black_2f	2	blib2to3.pgen2.token	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/black_2f/run_0001/0005-2	tool_completed	0	ok	True	100.0	3	0	0	0	0	0	0	3	mutmut_stdout_summary_v5	2.919	False	ok	100.0
cluster-safe-qwen3.5-9b-ctx32k	black_2f	3	blib2to3.pgen2.token	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/black_2f/run_0001/0005-3	tool_completed	0	ok	True	66.66666666666666	2	1	0	0	0	0	0	3	mutmut_stdout_summary_v5	2.769	True	ok	0.0
cluster-safe-qwen3.5-9b-ctx32k	black_2f	4	blib2to3.pgen2.token	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/black_2f/run_0001/0005-4	tool_completed	0	ok	True	66.66666666666666	2	1	0	0	0	0	0	3	mutmut_stdout_summary_v5	2.719	True	ok	0.0
cluster-safe-qwen3.5-9b-ctx32k	black_2f	5	blib2to3.pgen2.token	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/black_2f/run_0001/0005-5	tool_completed	0	ok	True	100.0	3	0	0	0	0	0	0	3	mutmut_stdout_summary_v5	3.32	False	ok	100.0
cluster-safe-qwen3.5-9b-ctx32k	cookiecutter_1f	3	cookiecutter.log	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/cookiecutter_1f/run_0001/0007-3	tool_completed	0	ok	True	66.66666666666666	18	9	0	0	0	0	0	27	mutmut_stdout_summary_v5	3.07	True	ok	0.0
cluster-safe-qwen3.5-9b-ctx32k	cookiecutter_1f	4	cookiecutter.log	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/cookiecutter_1f/run_0001/0007-4	tool_completed	0	ok	True	66.66666666666666	18	9	0	0	0	0	0	27	mutmut_stdout_summary_v5	3.07	True	ok	0.0
cluster-safe-qwen3.5-9b-ctx32k	cookiecutter_3f	1	cookiecutter.log	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/cookiecutter_3f/run_0001/0008-1	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	27	0	27	mutmut_results_lines	2.669	False	mutation_no_checked_mutants	
cluster-safe-qwen3.5-9b-ctx32k	cookiecutter_3f	2	cookiecutter.log	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/cookiecutter_3f/run_0001/0008-2	tool_completed	0	ok	True	48.148148148148145	13	14	0	0	0	0	0	27	mutmut_stdout_summary_v5	2.87	True	ok	0.0
cluster-safe-qwen3.5-9b-ctx32k	cookiecutter_3f	3	cookiecutter.log	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/cookiecutter_3f/run_0001/0008-3	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	27	0	27	mutmut_results_lines	2.769	False	mutation_no_checked_mutants	
cluster-safe-qwen3.5-9b-ctx32k	cookiecutter_3f	4	cookiecutter.log	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/cookiecutter_3f/run_0001/0008-4	tool_completed	0	ok	True	62.96296296296296	17	10	0	0	0	0	0	27	mutmut_stdout_summary_v5	2.97	True	ok	0.0
cluster-safe-qwen3.5-9b-ctx32k	httpie_1f	1	httpie.sessions	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/httpie_1f/run_0001/0009-1	tool_completed	0	ok	True	77.27272727272727	17	5	0	0	0	0	89	111	mutmut_stdout_summary_v5	3.42	True	ok	0.0
cluster-safe-qwen3.5-9b-ctx32k	httpie_1f	2	httpie.sessions	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/httpie_1f/run_0001/0009-2	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	111	0	111	mutmut_results_lines	3.219	False	mutation_no_checked_mutants	
cluster-safe-qwen3.5-9b-ctx32k	httpie_1f	4	httpie.sessions	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/httpie_1f/run_0001/0009-4	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	111	0	111	mutmut_results_lines	3.069	False	mutation_no_checked_mutants	
cluster-safe-qwen3.5-9b-ctx32k	httpie_1f	5	httpie.sessions	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/httpie_1f/run_0001/0009-5	tool_completed	0	ok	True	77.27272727272727	17	5	0	0	0	0	89	111	mutmut_stdout_summary_v5	3.42	True	ok	0.0
cluster-safe-qwen3.5-9b-ctx32k	httpie_2f	1	httpie.sessions	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/httpie_2f/run_0001/0010-1	tool_completed	0	ok	True	59.09090909090909	13	9	0	0	0	0	89	111	mutmut_stdout_summary_v5	3.571	True	ok	0.0
cluster-safe-qwen3.5-9b-ctx32k	httpie_2f	4	httpie.sessions	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/httpie_2f/run_0001/0010-4	tool_completed	0	ok	True	81.81818181818183	18	4	0	0	0	0	89	111	mutmut_stdout_summary_v5	3.47	True	ok	0.0
cluster-safe-qwen3.5-9b-ctx32k	matplotlib_16f	1	matplotlib.cbook	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/matplotlib_16f/run_0001/0011-1	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	1939	0	1939	mutmut_results_lines	14.857	False	mutation_no_checked_mutants	
cluster-safe-qwen3.5-9b-ctx32k	matplotlib_16f	2	matplotlib.cbook	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/matplotlib_16f/run_0001/0011-2	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	1939	0	1939	mutmut_results_lines	14.801	False	mutation_no_checked_mutants	
cluster-safe-qwen3.5-9b-ctx32k	matplotlib_16f	5	matplotlib.cbook	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/matplotlib_16f/run_0001/0011-5	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	1939	0	1939	mutmut_results_lines	17.56	False	mutation_no_checked_mutants	
cluster-safe-qwen3.5-9b-ctx32k	matplotlib_9f	1	matplotlib.cbook	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/matplotlib_9f/run_0001/0012-1	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	2143	0	2143	mutmut_results_lines	15.14	False	mutation_no_checked_mutants	
cluster-safe-qwen3.5-9b-ctx32k	thefuck_25f	2	thefuck.types	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/thefuck_25f/run_0001/0013-2	tool_completed	0	ok	True	100.0	5	0	0	0	0	0	5	10	mutmut_stdout_summary_v5	2.869	True	mutation_no_checked_mutants	
cluster-safe-qwen3.5-9b-ctx32k	tornado_14f	2	tornado.escape	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/tornado_14f/run_0001/0014-2	tool_completed	0	ok	True	37.735849056603776	40	66	0	0	0	0	105	211	mutmut_stdout_summary_v5	4.371	True	ok	0.0
cluster-safe-qwen3.5-9b-ctx32k	tornado_14f	5	tornado.escape	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/tornado_14f/run_0001/0014-5	tool_completed	0	ok	True	39.62264150943396	42	64	0	0	0	0	105	211	mutmut_stdout_summary_v5	4.322	True	ok	0.0
cluster-safe-qwen3.5-9b-ctx32k	tornado_4f	5	tornado.escape	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3.5-9b-ctx32k/tornado_4f/run_0001/0015-5	tool_completed	0	ok	True	39.2	49	76	0	0	0	0	126	251	mutmut_stdout_summary_v5	4.576	True	ok	0.0
