model	sut_id	repeat	status	status_json
cluster-safe-qwen3-coder-30b-official-ctx32k	027_java_powerset	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/027_java_powerset/run_0001/1-2/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	027_java_powerset	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/027_java_powerset/run_0001/1-3/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	027_java_powerset	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/027_java_powerset/run_0001/1-4/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	027_java_powerset	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/027_java_powerset/run_0001/1-5/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	028_java_quicksort	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/028_java_quicksort/run_0001/1-1/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	028_java_quicksort	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/028_java_quicksort/run_0001/1-2/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	028_java_quicksort	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/028_java_quicksort/run_0001/1-3/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	028_java_quicksort	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/028_java_quicksort/run_0001/1-4/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	028_java_quicksort	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/028_java_quicksort/run_0001/1-5/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	029_java_reverse_linked_list	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/029_java_reverse_linked_list/run_0001/1-1/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	029_java_reverse_linked_list	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/029_java_reverse_linked_list/run_0001/1-2/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	029_java_reverse_linked_list	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/029_java_reverse_linked_list/run_0001/1-3/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	029_java_reverse_linked_list	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/029_java_reverse_linked_list/run_0001/1-4/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	029_java_reverse_linked_list	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/029_java_reverse_linked_list/run_0001/1-5/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	030_java_rpn_eval	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/030_java_rpn_eval/run_0001/1-1/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	030_java_rpn_eval	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/030_java_rpn_eval/run_0001/1-2/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	030_java_rpn_eval	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/030_java_rpn_eval/run_0001/1-3/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	030_java_rpn_eval	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/030_java_rpn_eval/run_0001/1-4/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	030_java_rpn_eval	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/030_java_rpn_eval/run_0001/1-5/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	031_java_shortest_path_length	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/031_java_shortest_path_length/run_0001/1-1/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	031_java_shortest_path_length	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/031_java_shortest_path_length/run_0001/1-2/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	031_java_shortest_path_length	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/031_java_shortest_path_length/run_0001/1-3/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	031_java_shortest_path_length	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/031_java_shortest_path_length/run_0001/1-4/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	031_java_shortest_path_length	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/031_java_shortest_path_length/run_0001/1-5/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	032_java_shortest_path_lengths	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/032_java_shortest_path_lengths/run_0001/1-1/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	032_java_shortest_path_lengths	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/032_java_shortest_path_lengths/run_0001/1-2/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	032_java_shortest_path_lengths	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/032_java_shortest_path_lengths/run_0001/1-3/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	032_java_shortest_path_lengths	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/032_java_shortest_path_lengths/run_0001/1-4/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	032_java_shortest_path_lengths	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/032_java_shortest_path_lengths/run_0001/1-5/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	033_java_shortest_paths	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/033_java_shortest_paths/run_0001/1-1/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	033_java_shortest_paths	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/033_java_shortest_paths/run_0001/1-2/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	033_java_shortest_paths	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/033_java_shortest_paths/run_0001/1-3/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	033_java_shortest_paths	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/033_java_shortest_paths/run_0001/1-4/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	033_java_shortest_paths	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/033_java_shortest_paths/run_0001/1-5/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	034_java_shunting_yard	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/034_java_shunting_yard/run_0001/1-1/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	034_java_shunting_yard	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/034_java_shunting_yard/run_0001/1-2/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	034_java_shunting_yard	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/034_java_shunting_yard/run_0001/1-3/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	034_java_shunting_yard	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/034_java_shunting_yard/run_0001/1-4/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	034_java_shunting_yard	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/034_java_shunting_yard/run_0001/1-5/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	035_java_sieve	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/035_java_sieve/run_0001/1-1/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	035_java_sieve	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/035_java_sieve/run_0001/1-2/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	035_java_sieve	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/035_java_sieve/run_0001/1-3/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	035_java_sieve	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/035_java_sieve/run_0001/1-4/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	035_java_sieve	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/035_java_sieve/run_0001/1-5/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	036_java_sqrt	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/036_java_sqrt/run_0001/1-1/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	036_java_sqrt	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/036_java_sqrt/run_0001/1-2/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	036_java_sqrt	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/036_java_sqrt/run_0001/1-3/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	036_java_sqrt	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/036_java_sqrt/run_0001/1-4/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	036_java_sqrt	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/036_java_sqrt/run_0001/1-5/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	037_java_subsequences	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/037_java_subsequences/run_0001/1-1/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	037_java_subsequences	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/037_java_subsequences/run_0001/1-2/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	037_java_subsequences	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/037_java_subsequences/run_0001/1-3/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	037_java_subsequences	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/037_java_subsequences/run_0001/1-4/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	037_java_subsequences	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/037_java_subsequences/run_0001/1-5/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	038_java_to_base	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/038_java_to_base/run_0001/1-1/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	038_java_to_base	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/038_java_to_base/run_0001/1-2/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	038_java_to_base	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/038_java_to_base/run_0001/1-3/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	038_java_to_base	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/038_java_to_base/run_0001/1-4/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	038_java_to_base	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/038_java_to_base/run_0001/1-5/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	039_java_topological_ordering	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/039_java_topological_ordering/run_0001/1-1/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	039_java_topological_ordering	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/039_java_topological_ordering/run_0001/1-2/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	039_java_topological_ordering	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/039_java_topological_ordering/run_0001/1-3/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	039_java_topological_ordering	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/039_java_topological_ordering/run_0001/1-4/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	039_java_topological_ordering	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/039_java_topological_ordering/run_0001/1-5/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	040_java_wrap	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/040_java_wrap/run_0001/1-1/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	040_java_wrap	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/040_java_wrap/run_0001/1-2/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	040_java_wrap	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/040_java_wrap/run_0001/1-3/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	040_java_wrap	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/040_java_wrap/run_0001/1-4/status.json
cluster-safe-qwen3-coder-30b-official-ctx32k	040_java_wrap	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3-coder-30b-official-ctx32k/040_java_wrap/run_0001/1-5/status.json
cluster-safe-qwen3.5-9b-ctx32k	001_java_bitcount	1	invalid_test_structure	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3.5-9b-ctx32k/001_java_bitcount/run_0001/1-1/status.json
cluster-safe-qwen3.5-9b-ctx32k	001_java_bitcount	2	invalid_test_structure	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3.5-9b-ctx32k/001_java_bitcount/run_0001/1-2/status.json
cluster-safe-qwen3.5-9b-ctx32k	001_java_bitcount	3	invalid_test_structure	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3.5-9b-ctx32k/001_java_bitcount/run_0001/1-3/status.json
cluster-safe-qwen3.5-9b-ctx32k	001_java_bitcount	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3.5-9b-ctx32k/001_java_bitcount/run_0001/1-4/status.json
cluster-safe-qwen3.5-9b-ctx32k	001_java_bitcount	5	invalid_test_structure	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3.5-9b-ctx32k/001_java_bitcount/run_0001/1-5/status.json
cluster-safe-qwen3.5-9b-ctx32k	002_java_breadth_first_search	1	invalid_test_structure	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3.5-9b-ctx32k/002_java_breadth_first_search/run_0001/1-1/status.json
cluster-safe-qwen3.5-9b-ctx32k	002_java_breadth_first_search	2	timeout	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3.5-9b-ctx32k/002_java_breadth_first_search/run_0001/1-2/status.json
cluster-safe-qwen3.5-9b-ctx32k	002_java_breadth_first_search	3	timeout	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3.5-9b-ctx32k/002_java_breadth_first_search/run_0001/1-3/status.json
cluster-safe-qwen3.5-9b-ctx32k	002_java_breadth_first_search	4	timeout	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3.5-9b-ctx32k/002_java_breadth_first_search/run_0001/1-4/status.json
cluster-safe-qwen3.5-9b-ctx32k	002_java_breadth_first_search	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3.5-9b-ctx32k/002_java_breadth_first_search/run_0001/1-5/status.json
cluster-safe-qwen3.5-9b-ctx32k	003_java_bucketsort	1	invalid_test_structure	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3.5-9b-ctx32k/003_java_bucketsort/run_0001/1-1/status.json
cluster-safe-qwen3.5-9b-ctx32k	003_java_bucketsort	2	invalid_test_structure	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3.5-9b-ctx32k/003_java_bucketsort/run_0001/1-2/status.json
cluster-safe-qwen3.5-9b-ctx32k	003_java_bucketsort	3	invalid_test_structure	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3.5-9b-ctx32k/003_java_bucketsort/run_0001/1-3/status.json
cluster-safe-qwen3.5-9b-ctx32k	003_java_bucketsort	4	invalid_test_structure	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3.5-9b-ctx32k/003_java_bucketsort/run_0001/1-4/status.json
cluster-safe-qwen3.5-9b-ctx32k	003_java_bucketsort	5	invalid_test_structure	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3.5-9b-ctx32k/003_java_bucketsort/run_0001/1-5/status.json
cluster-safe-qwen3.5-9b-ctx32k	004_java_depth_first_search	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3.5-9b-ctx32k/004_java_depth_first_search/run_0001/1-1/status.json
cluster-safe-qwen3.5-9b-ctx32k	004_java_depth_first_search	2	invalid_test_structure	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3.5-9b-ctx32k/004_java_depth_first_search/run_0001/1-2/status.json
cluster-safe-qwen3.5-9b-ctx32k	004_java_depth_first_search	3	timeout	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3.5-9b-ctx32k/004_java_depth_first_search/run_0001/1-3/status.json
cluster-safe-qwen3.5-9b-ctx32k	004_java_depth_first_search	4	timeout	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3.5-9b-ctx32k/004_java_depth_first_search/run_0001/1-4/status.json
cluster-safe-qwen3.5-9b-ctx32k	004_java_depth_first_search	5	invalid_test_structure	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3.5-9b-ctx32k/004_java_depth_first_search/run_0001/1-5/status.json
cluster-safe-qwen3.5-9b-ctx32k	005_java_detect_cycle	1	invalid_test_structure	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3.5-9b-ctx32k/005_java_detect_cycle/run_0001/1-1/status.json
cluster-safe-qwen3.5-9b-ctx32k	005_java_detect_cycle	2	invalid_test_structure	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-qwen3.5-9b-ctx32k/005_java_detect_cycle/run_0001/1-2/status.json
